,DEPT,HCAL,GR,DTCO,DTSM,NPHI,RHOZ,PEFZ,facies,facies_number,Kmeans
0,10674.5,8.6296,35.605,54.964,104.8152,0.0267,2.7333,4.6749,clean,1,2
1,10675.0,8.6296,38.4116,54.964,104.8152,0.0301,2.7411,4.6143,clean,1,2
2,10675.5,8.6183,40.7704,54.964,104.8152,0.0311,2.746,4.5648,clean,1,2
3,10676.0,8.6071,39.778,54.964,104.8152,0.0351,2.7452,4.5498,clean,1,2
4,10676.5,8.6296,40.0496,54.964,104.8152,0.0285,2.7424,4.5537,clean,1,2
5,10677.0,8.6296,41.8295,54.964,104.8152,0.0266,2.7325,4.6018,clean,1,2
6,10677.5,8.6296,45.4387,54.964,104.8152,0.0284,2.7249,4.6333,clean,1,2
7,10678.0,8.6296,51.8293,54.964,104.8152,0.0367,2.7191,4.692,shale,2,2
8,10678.5,8.652,49.5363,54.964,104.8152,0.0313,2.7281,4.7371,clean,1,2
9,10679.0,8.6296,42.3385,54.964,104.8152,0.0234,2.7495,4.7599,clean,1,2
10,10679.5,8.6296,35.6914,54.964,104.8152,0.0207,2.7691,4.7035,clean,1,2
11,10680.0,8.6296,35.422,54.964,104.8152,0.0263,2.7616,4.6907,clean,1,2
12,10680.5,8.6296,40.0031,54.964,104.8152,0.0369,2.7433,4.6779,clean,1,2
13,10681.0,8.6183,40.5484,54.964,104.8152,0.0461,2.7361,4.6492,clean,1,2
14,10681.5,8.6296,46.4611,54.964,104.8152,0.0476,2.7359,4.6098,clean,1,2
15,10682.0,8.652,46.4463,54.964,104.8152,0.0457,2.7285,4.6174,clean,1,2
16,10682.5,8.6408,47.9531,54.964,104.8152,0.0421,2.7211,4.644,clean,1,2
17,10683.0,8.6296,43.8489,54.964,104.8152,0.0412,2.719,4.6638,clean,1,2
18,10683.5,8.6296,44.3614,54.964,104.8152,0.0449,2.7183,4.7269,clean,1,2
19,10684.0,8.6296,43.8483,54.964,104.8152,0.0412,2.7122,4.8391,clean,1,2
20,10684.5,8.6296,44.3614,54.964,104.8152,0.0435,2.7054,4.9263,clean,1,2
21,10685.0,8.6296,47.6925,54.964,104.8152,0.0423,2.6981,4.9259,clean,1,2
22,10685.5,8.6296,46.6664,54.964,104.8152,0.0438,2.6994,4.8304,clean,1,2
23,10686.0,8.6183,53.0571,54.964,104.8152,0.0463,2.7085,4.7386,shale,2,2
24,10686.5,8.6296,50.5108,54.964,104.8152,0.0453,2.7181,4.7446,shale,2,2
25,10687.0,8.6296,45.8936,54.964,104.8152,0.0408,2.7215,4.825,clean,1,2
26,10687.5,8.6296,41.025,54.964,104.8152,0.033,2.7237,4.8634,clean,1,2
27,10688.0,8.6296,42.3076,54.964,104.8152,0.0264,2.7256,4.8135,clean,1,2
28,10688.5,8.6296,48.1904,54.964,104.8152,0.034,2.7288,4.7347,clean,1,2
29,10689.0,8.6296,47.9509,54.964,104.8152,0.0366,2.7244,4.7321,clean,1,2
30,10689.5,8.6408,43.5902,54.964,104.8152,0.0395,2.72,4.7782,clean,1,2
31,10690.0,8.6296,39.4903,54.964,104.8152,0.0341,2.7136,4.8458,clean,1,2
32,10690.5,8.6296,39.0995,54.964,104.8152,0.0285,2.7118,4.872,clean,1,2
33,10691.0,8.6296,43.7167,54.964,104.8152,0.0243,2.7172,4.818,clean,1,2
34,10691.5,8.652,43.2163,54.964,104.8152,0.0266,2.7202,4.7547,clean,1,2
35,10692.0,8.652,42.053,54.964,104.8152,0.0328,2.7197,4.7124,clean,1,2
36,10692.5,8.6296,40.0009,54.964,104.8152,0.0376,2.7231,4.6692,clean,1,2
37,10693.0,8.652,41.9515,55.1464,104.8152,0.0358,2.7246,4.66,clean,1,2
38,10693.5,8.652,38.6204,54.7169,104.8152,0.0267,2.7268,4.7025,clean,1,2
39,10694.0,8.652,34.544,54.4515,104.8152,0.0181,2.7259,4.8037,clean,1,2
40,10694.5,8.652,28.4892,53.5188,104.8152,0.0138,2.7293,4.8614,clean,1,2
41,10695.0,8.6296,27.5989,54.4161,104.8152,0.0149,2.7354,4.8391,clean,1,2
42,10695.5,8.652,29.1102,54.6606,104.8152,0.0174,2.7285,4.8214,clean,1,2
43,10696.0,8.652,34.4919,55.1835,104.8152,0.0216,2.726,4.7735,clean,1,2
44,10696.5,8.6296,37.1759,55.1817,104.8152,0.0225,2.7113,4.8177,clean,1,2
45,10697.0,8.6296,32.8151,55.3196,104.8152,0.0207,2.7036,4.9016,clean,1,2
46,10697.5,8.652,30.5715,55.2485,104.8152,0.0139,2.6944,5.031,clean,1,2
47,10698.0,8.6296,29.8028,55.1281,104.8152,0.0152,2.6963,5.09,clean,1,2
48,10698.5,8.6296,34.6833,55.0042,104.8152,0.0184,2.7035,5.0504,clean,1,2
49,10699.0,8.652,35.3811,54.733,104.8152,0.0206,2.7115,4.9368,clean,1,2
50,10699.5,8.6296,36.1699,54.8103,104.8152,0.0215,2.7145,4.8089,clean,1,2
51,10700.0,8.6296,34.0609,55.1431,104.8152,0.0209,2.7097,4.7492,clean,1,2
52,10700.5,8.6296,35.3037,56.3953,104.8152,0.0229,2.7065,4.7737,clean,1,2
53,10701.0,8.652,35.5871,56.5323,104.8152,0.0206,2.7087,4.8483,clean,1,2
54,10701.5,8.652,34.1031,55.4125,104.8152,0.0181,2.716,4.9121,clean,1,2
55,10702.0,8.6296,32.6078,54.7276,104.8152,0.0179,2.7224,4.9284,clean,1,2
56,10702.5,8.652,30.2543,54.529,104.8152,0.0175,2.7244,4.8938,clean,1,2
57,10703.0,8.6296,35.9434,54.7407,104.8152,0.0201,2.7254,4.8124,clean,1,2
58,10703.5,8.6296,38.0368,54.9328,104.8152,0.0226,2.711,4.7877,clean,1,2
59,10704.0,8.6296,40.9884,55.3864,104.8152,0.0298,2.7118,4.7344,clean,1,2
60,10704.5,8.652,39.7739,55.4621,104.8152,0.0281,2.7297,4.7984,clean,1,2
61,10705.0,8.6745,40.2533,56.3138,104.8152,0.0228,2.7571,4.9188,clean,1,2
62,10705.5,8.6296,40.5523,56.6772,104.8152,0.019,2.7706,5.0672,clean,1,2
63,10706.0,8.6183,42.6457,56.8693,104.8152,0.021,2.7523,5.1164,clean,1,2
64,10706.5,8.6296,43.9789,57.0003,104.8152,0.0251,2.7317,5.027,clean,1,2
65,10707.0,8.6183,44.577,57.1627,104.8152,0.0234,2.7254,4.8707,clean,1,2
66,10707.5,8.6296,43.0817,56.6295,104.8152,0.0285,2.7263,4.7574,clean,1,2
67,10708.0,8.6296,44.3137,56.4599,104.732,0.0265,2.7205,4.7555,clean,1,2
68,10708.5,8.652,42.8184,56.4429,105.2175,0.0294,2.7047,4.8149,clean,1,2
69,10709.0,8.652,46.108,55.5607,105.0347,0.0298,2.697,4.8255,clean,1,2
70,10709.5,8.652,46.3732,56.6526,105.6074,0.0379,2.7073,4.7387,clean,1,2
71,10710.0,8.6296,48.1675,57.0599,105.8649,0.044,2.7147,4.6905,clean,1,2
72,10710.5,8.6296,44.5789,57.3895,105.7219,0.0385,2.7225,4.6709,clean,1,2
73,10711.0,8.6296,40.0729,58.362,105.455,0.0378,2.729,4.6797,clean,1,2
74,10711.5,8.652,42.0927,57.1546,104.9022,0.0301,2.7423,4.6756,clean,1,2
75,10712.0,8.6183,40.2984,56.4583,104.2649,0.0301,2.7386,4.7339,clean,1,2
76,10712.5,8.6296,45.0832,55.2607,103.6855,0.0269,2.7369,4.7306,clean,1,2
77,10713.0,8.6296,43.3812,54.9447,103.35,0.0396,2.7268,4.7126,clean,1,2
78,10713.5,8.652,47.5679,55.2344,103.2476,0.0425,2.7363,4.6032,clean,1,2
79,10714.0,8.652,51.1067,56.3217,103.1184,0.0448,2.7342,4.5842,shale,2,2
80,10714.5,8.6296,48.4118,55.5119,102.333,0.0386,2.7366,4.5767,clean,1,2
81,10715.0,8.652,43.0289,54.8662,101.8223,0.0318,2.7274,4.6791,clean,1,2
82,10715.5,8.6408,38.5929,54.3886,101.2018,0.0257,2.7262,4.7826,clean,1,2
83,10716.0,8.652,43.3625,53.3582,100.4585,0.025,2.7258,4.8492,clean,1,2
84,10716.5,8.6296,44.1397,53.0985,99.9895,0.0303,2.7274,4.8525,clean,1,2
85,10717.0,8.6296,44.7378,53.0853,99.7424,0.0348,2.731,4.8235,clean,1,2
86,10717.5,8.6296,38.4711,53.333,99.4658,0.0262,2.7342,4.8381,clean,1,2
87,10718.0,8.6296,40.3854,53.1595,98.5265,0.0207,2.7328,4.8768,clean,1,2
88,10718.5,8.6296,31.7129,52.9415,98.1425,0.0148,2.7317,4.8722,clean,1,2
89,10719.0,8.6071,30.5032,52.8855,98.503,0.012,2.725,4.8649,clean,1,2
90,10719.5,8.6296,29.3585,52.7662,98.5051,0.0111,2.725,4.8272,clean,1,2
91,10720.0,8.6296,31.7509,53.5101,98.8291,0.0114,2.7209,4.8307,clean,1,2
92,10720.5,8.6071,30.8538,53.5313,98.5248,0.0125,2.7141,4.8555,clean,1,2
93,10721.0,8.6296,26.925,53.2459,98.585,0.0118,2.7072,4.8465,clean,1,2
94,10721.5,8.6296,26.3269,52.8131,98.78,0.0108,2.6995,4.8019,clean,1,2
95,10722.0,8.6296,25.6063,52.4799,98.8728,0.0106,2.6989,4.7163,clean,1,2
96,10722.5,8.6071,24.9978,52.6909,99.2359,0.0102,2.7051,4.6695,clean,1,2
97,10723.0,8.6296,27.3902,52.9174,99.0078,0.0165,2.7092,4.708,clean,1,2
98,10723.5,8.5846,29.307,52.9755,99.4203,0.0168,2.7095,4.789,clean,1,2
99,10724.0,8.6071,28.1108,53.0102,99.8421,0.0174,2.714,4.8276,clean,1,2
100,10724.5,8.6071,23.634,52.6777,100.0097,0.0123,2.7086,4.895,clean,1,2
101,10725.0,8.6071,23.634,52.9475,100.1893,0.0132,2.7054,4.929,clean,1,2
102,10725.5,8.6071,25.2633,53.4299,100.9086,0.016,2.6977,4.9637,clean,1,2
103,10726.0,8.6183,27.3477,54.3549,101.2935,0.0172,2.6976,4.9602,clean,1,2
104,10726.5,8.6296,26.7495,54.5379,101.4763,0.0169,2.7005,4.9664,clean,1,2
105,10727.0,8.6296,29.6061,54.5467,101.9359,0.0135,2.7021,4.9964,clean,1,2
106,10727.5,8.6071,30.596,54.4171,101.6334,0.0122,2.7109,4.9713,clean,1,2
107,10728.0,8.6071,30.596,54.4754,101.8914,0.0132,2.7189,4.9056,clean,1,2
108,10728.5,8.6296,30.2969,54.503,101.7326,0.017,2.726,4.8211,clean,1,2
109,10729.0,8.6071,29.9174,54.6157,101.5376,0.0218,2.7296,4.7794,clean,1,2
110,10729.5,8.6296,36.7956,54.819,101.8163,0.0216,2.7258,4.8324,clean,1,2
111,10730.0,8.6296,39.8815,54.7312,102.1166,0.0217,2.7187,4.9474,clean,1,2
112,10730.5,8.6296,41.0654,55.1568,102.698,0.0177,2.7164,5.024,clean,1,2
113,10731.0,8.6071,35.6824,55.409,102.8217,0.0178,2.7154,5.0386,clean,1,2
114,10731.5,8.6071,34.69,55.3577,102.6505,0.0175,2.7139,5.0092,clean,1,2
115,10732.0,8.6296,36.4843,55.4163,102.8493,0.0199,2.7181,4.9469,clean,1,2
116,10732.5,8.6071,37.396,55.5977,102.7845,0.0219,2.7287,4.88,clean,1,2
117,10733.0,8.6071,40.9846,55.4965,102.3614,0.0201,2.7274,4.8816,clean,1,2
118,10733.5,8.6071,43.2597,55.2574,101.9848,0.0203,2.7253,4.8475,clean,1,2
119,10734.0,8.6071,44.4413,54.8736,102.0646,0.0222,2.7161,4.8215,clean,1,2
120,10734.5,8.6296,40.8527,54.6435,102.4856,0.0268,2.7261,4.6947,clean,1,2
121,10735.0,8.6296,42.7644,54.998,102.7471,0.0297,2.7269,4.6634,clean,1,2
122,10735.5,8.6296,44.577,55.5062,103.6509,0.031,2.7315,4.6447,clean,1,2
123,10736.0,8.6296,48.4647,56.4243,104.1424,0.0299,2.7316,4.6879,clean,1,2
124,10736.5,8.6296,42.9495,56.6918,104.7241,0.0255,2.7278,4.7814,clean,1,2
125,10737.0,8.652,40.5541,57.1526,105.3413,0.0191,2.7237,4.8788,clean,1,2
126,10737.5,8.6296,40.255,57.1738,105.1203,0.0174,2.7213,4.9698,clean,1,2
127,10738.0,8.6296,42.1816,57.0956,105.2052,0.0186,2.7233,5.0211,clean,1,2
128,10738.5,8.652,43.3625,56.9008,105.2383,0.0213,2.7345,5.001,clean,1,2
129,10739.0,8.6296,45.7784,56.531,104.4864,0.0312,2.7361,4.9272,clean,1,2
130,10739.5,8.652,45.9018,56.5082,104.6528,0.0366,2.7331,4.8038,clean,1,2
131,10740.0,8.652,46.8168,56.8046,104.9385,0.0445,2.7268,4.7112,clean,1,2
132,10740.5,8.652,46.4943,57.0577,105.0797,0.0415,2.728,4.6592,clean,1,2
133,10741.0,8.6296,48.4643,57.2934,105.3056,0.0442,2.7243,4.688,clean,1,2
134,10741.5,8.652,50.5397,57.3274,105.7793,0.0406,2.7149,4.7553,shale,2,2
135,10742.0,8.6296,46.353,57.4967,105.5037,0.0366,2.7033,4.83,clean,1,2
136,10742.5,8.6296,44.5759,57.1702,104.7184,0.0371,2.701,4.8473,clean,1,2
137,10743.0,8.6071,41.4524,57.1324,104.2691,0.035,2.7016,4.8396,clean,1,2
138,10743.5,8.6296,45.3629,56.501,103.1559,0.0347,2.7113,4.7704,clean,1,2
139,10744.0,8.6071,46.5419,55.4023,102.4772,0.0365,2.7203,4.7023,clean,1,2
140,10744.5,8.6071,52.6559,55.1141,102.3864,0.0481,2.7282,4.6376,shale,2,2
141,10745.0,8.6296,50.5398,55.1184,102.3423,0.0552,2.7249,4.6436,shale,2,2
142,10745.5,8.6296,50.4649,56.3509,103.0016,0.0487,2.7215,4.652,shale,2,2
143,10746.0,8.6296,48.0725,56.2232,103.8875,0.037,2.7188,4.6854,clean,1,2
144,10746.5,8.6071,41.7924,56.714,104.998,0.0243,2.7199,4.7195,clean,1,2
145,10747.0,8.6071,40.9876,57.5003,105.7376,0.019,2.7186,4.786,clean,1,2
146,10747.5,8.6296,37.698,58.6281,106.1283,0.0173,2.7171,4.7988,clean,1,2
147,10748.0,8.6071,42.1838,59.0521,106.0382,0.0179,2.7175,4.7371,clean,1,2
148,10748.5,8.6296,45.1568,57.376,105.4748,0.0227,2.724,4.6236,clean,1,2
149,10749.0,8.6296,41.9174,56.5802,106.0621,0.0258,2.7216,4.5967,clean,1,2
150,10749.5,8.6071,41.0203,56.8263,106.1752,0.0318,2.7228,4.595,clean,1,2
151,10750.0,8.6071,47.0013,57.6567,106.1021,0.0433,2.7163,4.618,clean,1,2
152,10750.5,8.6296,53.851,59.2432,106.8855,0.0533,2.7151,4.5892,shale,2,2
153,10751.0,8.6296,55.3462,59.4525,106.7334,0.0567,2.7141,4.5918,shale,2,2
154,10751.5,8.6071,43.6832,58.7418,106.3176,0.0416,2.7177,4.6366,clean,1,2
155,10752.0,8.6296,42.7334,57.4615,105.8126,0.0303,2.7221,4.7061,clean,1,2
156,10752.5,8.6071,48.4154,56.356,104.9564,0.0339,2.7209,4.7398,clean,1,2
157,10753.0,8.6296,56.4898,56.3575,105.5185,0.0482,2.7199,4.7086,shale,2,2
158,10753.5,8.6071,57.739,56.7191,105.316,0.0595,2.7227,4.6098,shale,2,2
159,10754.0,8.6183,53.8513,56.9616,104.653,0.0612,2.7164,4.5726,shale,2,2
160,10754.5,8.6183,51.1599,57.2586,105.8133,0.0614,2.72,4.541,shale,2,2
161,10755.0,8.6296,48.1473,57.4289,105.8773,0.0559,2.7172,4.6232,clean,1,2
162,10755.5,8.6296,43.9695,58.4501,105.7608,0.0431,2.7348,4.6619,clean,1,2
163,10756.0,8.6071,40.3809,58.6878,105.5925,0.0326,2.7496,4.6469,clean,1,2
164,10756.5,8.6296,40.979,58.3184,104.8275,0.0349,2.7659,4.5117,clean,1,2
165,10757.0,8.6296,44.8783,57.4197,104.7134,0.04,2.7598,4.4456,clean,1,2
166,10757.5,8.6296,49.9622,56.88,104.3914,0.0376,2.7373,4.5088,clean,1,2
167,10758.0,8.6071,50.5603,57.0092,103.3305,0.0323,2.7138,4.6164,shale,2,2
168,10758.5,8.6296,52.3341,57.1209,103.093,0.0391,2.715,4.5703,shale,2,2
169,10759.0,8.6071,49.9957,56.9781,104.2006,0.0483,2.7149,4.52,clean,1,2
170,10759.5,8.6296,48.7995,57.0847,104.7115,0.0511,2.7113,4.5097,clean,1,2
171,10760.0,8.6071,49.0985,56.9237,104.8371,0.0417,2.6988,4.5834,clean,1,2
172,10760.5,8.6296,47.5671,56.6351,104.1127,0.038,2.6904,4.6512,clean,1,2
173,10761.0,8.6296,46.969,56.9274,104.2407,0.038,2.6954,4.6427,clean,1,2
174,10761.5,8.652,39.1937,57.4408,104.7623,0.0384,2.6907,4.6591,clean,1,2
175,10762.0,8.652,38.4164,58.4419,104.1411,0.0381,2.6866,4.6583,clean,1,2
176,10762.5,8.6296,38.4164,58.5091,104.0248,0.0287,2.6913,4.6258,clean,1,2
177,10763.0,8.6296,41.407,57.5402,103.3478,0.0303,2.7004,4.5655,clean,1,2
178,10763.5,8.652,39.1899,56.6026,103.0713,0.0282,2.7049,4.5137,clean,1,2
179,10764.0,8.652,38.2928,56.7527,103.24,0.0287,2.6938,4.5264,clean,1,2
180,10764.5,8.6296,37.9937,56.9328,102.0985,0.0321,2.6844,4.515,clean,1,2
181,10765.0,8.6296,44.828,56.5642,100.6897,0.0411,2.6839,4.4683,clean,1,2
182,10765.5,8.652,46.3233,55.6198,100.0082,0.0434,2.6806,4.4465,clean,1,2
183,10766.0,8.6296,47.8185,54.6509,99.843,0.0401,2.6738,4.4806,clean,1,2
184,10766.5,8.6296,43.9606,54.9937,100.189,0.0286,2.6728,4.4957,clean,1,2
185,10767.0,8.6745,40.0863,56.5283,100.425,0.0275,2.6777,4.4787,clean,1,2
186,10767.5,8.652,38.8901,56.5815,99.7516,0.0305,2.6925,4.4151,clean,1,2
187,10768.0,8.652,38.292,56.4432,99.0109,0.0284,2.7057,4.3889,clean,1,2
188,10768.5,8.652,38.5776,54.6778,98.8762,0.0272,2.7145,4.3964,clean,1,2
189,10769.0,8.652,34.1034,54.3581,97.7055,0.0156,2.7046,4.4423,clean,1,2
190,10769.5,8.6745,30.5966,53.4333,96.4087,0.0154,2.6953,4.3979,clean,1,2
191,10770.0,8.6296,35.0824,53.0704,95.1818,0.0177,2.6742,4.383,clean,1,2
192,10770.5,8.6745,37.1784,53.0173,96.6655,0.0223,2.6688,4.3667,clean,1,2
193,10771.0,8.652,34.7041,53.2602,97.5696,0.0184,2.6667,4.4162,clean,1,2
194,10771.5,8.6296,27.8259,54.4548,97.9546,0.0134,2.6884,4.3715,clean,1,2
195,10772.0,8.652,23.326,54.4614,98.7198,0.0107,2.6985,4.323,clean,1,2
196,10772.5,8.652,22.4765,54.5102,100.2147,0.0114,2.7001,4.2852,clean,1,2
197,10773.0,8.6745,20.084,54.744,101.5106,0.0095,2.7,4.2717,clean,1,2
198,10773.5,8.6745,21.8892,55.2388,102.2364,0.009,2.6963,4.3081,clean,1,2
199,10774.0,8.6745,24.533,56.6003,102.3323,0.0082,2.6959,4.3361,clean,1,2
200,10774.5,8.6745,29.0188,56.5697,100.8289,0.0132,2.6777,4.4529,clean,1,2
201,10775.0,8.6745,31.4004,54.725,99.8671,0.0152,2.677,4.5118,clean,1,2
202,10775.5,8.652,31.1013,52.6034,100.3027,0.0186,2.6764,4.6146,clean,1,2
203,10776.0,8.652,31.1148,52.5099,100.7657,0.0176,2.6843,4.6967,clean,1,2
204,10776.5,8.652,29.6195,54.405,100.432,0.0206,2.6885,4.7781,clean,1,2
205,10777.0,8.652,32.9091,55.4462,100.7584,0.0238,2.7016,4.7489,clean,1,2
206,10777.5,8.652,40.9701,56.3338,101.1678,0.0395,2.7147,4.7157,clean,1,2
207,10778.0,8.6745,42.7786,54.8434,101.8998,0.0328,2.7262,4.7809,clean,1,2
208,10778.5,8.6745,38.1618,54.7211,102.1526,0.0201,2.7295,4.9724,clean,1,2
209,10779.0,8.6296,25.9088,54.9821,101.4137,0.006,2.7362,5.0439,clean,1,2
210,10779.5,8.6296,25.8946,55.3467,102.0146,0.0068,2.7356,4.9617,clean,1,2
211,10780.0,8.652,33.2029,55.7104,102.7815,0.013,2.7285,4.8108,clean,1,2
212,10780.5,8.6745,36.4843,56.4354,102.9658,0.019,2.7175,4.7473,clean,1,2
213,10781.0,8.6745,39.485,56.5078,102.8904,0.019,2.7155,4.7181,clean,1,2
214,10781.5,8.6745,34.1021,56.5083,103.0756,0.0177,2.7089,4.7096,clean,1,2
215,10782.0,8.6745,34.4011,56.3905,102.6408,0.0205,2.7029,4.6995,clean,1,2
216,10782.5,8.6633,35.3071,56.4137,102.666,0.0221,2.7102,4.6539,clean,1,2
217,10783.0,8.6745,36.5033,56.5323,103.3015,0.0221,2.7298,4.6321,clean,1,2
218,10783.5,8.652,40.69,56.5697,103.7172,0.0253,2.7348,4.6627,clean,1,2
219,10784.0,8.6745,39.4748,56.7819,104.2691,0.0285,2.7192,4.7643,clean,1,2
220,10784.5,8.652,42.1834,56.9416,104.5677,0.0317,2.7078,4.776,clean,1,2
221,10785.0,8.652,40.3891,56.6969,104.755,0.0264,2.7129,4.7119,clean,1,2
222,10785.5,8.652,39.791,56.8064,105.4081,0.0313,2.722,4.6352,clean,1,2
223,10786.0,8.6745,41.1517,57.1334,106.1551,0.0322,2.7194,4.629,clean,1,2
224,10786.5,8.6745,42.647,58.3714,106.4821,0.0356,2.7214,4.6034,clean,1,2
225,10787.0,8.6745,43.8432,58.848,106.7583,0.0317,2.7215,4.583,clean,1,2
226,10787.5,8.697,45.4559,59.2335,106.9589,0.0279,2.7305,4.5308,clean,1,2
227,10788.0,8.6745,44.2757,59.0799,106.6889,0.0244,2.7376,4.5206,clean,1,2
228,10788.5,8.6745,43.3785,58.6894,107.1441,0.0228,2.751,4.504,clean,1,2
229,10789.0,8.697,35.3041,58.6653,107.2184,0.0237,2.764,4.4962,clean,1,2
230,10789.5,8.697,34.989,59.2915,107.1541,0.0332,2.7505,4.5284,clean,1,2
231,10790.0,8.6858,37.4016,59.2857,108.8231,0.0447,2.7329,4.5098,clean,1,2
232,10790.5,8.6745,46.9713,60.3125,109.2969,0.0592,2.7154,4.481,clean,1,2
233,10791.0,8.6745,52.0552,59.6377,107.1448,0.0687,2.7291,4.4121,shale,2,2
234,10791.5,8.652,52.8161,59.0001,106.5686,0.0714,2.7336,4.4863,shale,2,2
235,10792.0,8.652,50.4236,58.5332,105.715,0.065,2.7324,4.6031,shale,2,2
236,10792.5,8.652,50.4236,57.5529,104.3154,0.0609,2.7203,4.7115,shale,2,2
237,10793.0,8.6745,51.736,57.3359,103.7181,0.0628,2.7176,4.6882,shale,2,2
238,10793.5,8.6745,54.4506,56.9676,102.9542,0.0637,2.7129,4.5999,shale,2,2
239,10794.0,8.6745,58.0392,56.9687,102.654,0.0595,2.7129,4.4538,shale,2,2
240,10794.5,8.6745,59.2354,56.5994,102.5045,0.0514,2.7063,4.3761,shale,2,2
241,10795.0,8.697,56.3183,56.4692,101.8531,0.0463,2.704,4.3509,shale,2,2
242,10795.5,8.6745,51.5335,56.664,101.9446,0.0396,2.6987,4.4026,shale,2,2
243,10796.0,8.6745,45.0206,56.7736,101.6578,0.0303,2.7015,4.4061,clean,1,2
244,10796.5,8.6745,42.712,56.9035,101.298,0.0274,2.712,4.3376,clean,1,2
245,10797.0,8.6745,35.8338,56.5089,101.0386,0.0232,2.7124,4.2973,clean,1,2
246,10797.5,8.6745,31.8798,56.3964,100.9237,0.0225,2.7092,4.2833,clean,1,2
247,10798.0,8.6296,33.1947,56.3902,100.8602,0.0249,2.6923,4.3644,clean,1,2
248,10798.5,8.6296,38.8957,55.6886,100.9975,0.0278,2.6857,4.4272,clean,1,2
249,10799.0,8.6296,42.1853,56.4413,101.543,0.0371,2.6854,4.4597,clean,1,2
250,10799.5,8.6296,42.7834,56.842,102.2105,0.0396,2.68,4.4755,clean,1,2
251,10800.0,8.652,37.3814,58.3145,102.5938,0.0406,2.6842,4.3955,clean,1,2
252,10800.5,8.6296,35.6373,58.4596,102.7232,0.0397,2.6885,4.3261,clean,1,2
253,10801.0,8.6296,32.0487,57.524,102.2115,0.032,2.6982,4.3006,clean,1,2
254,10801.5,8.6296,31.4506,57.2909,102.6883,0.0321,2.6937,4.4126,clean,1,2
255,10802.0,8.652,32.3117,57.0744,102.8644,0.0229,2.6841,4.5634,clean,1,2
256,10802.5,8.652,36.4985,57.3286,102.5223,0.0247,2.6866,4.6089,clean,1,2
257,10803.0,8.6296,42.4795,57.4069,102.9556,0.0284,2.6996,4.5229,clean,1,2
258,10803.5,8.652,46.353,57.1094,104.074,0.0386,2.7003,4.4382,clean,1,2
259,10804.0,8.6296,43.678,58.3596,105.8626,0.0435,2.6922,4.3992,clean,1,2
260,10804.5,8.6296,38.6759,59.1305,106.7684,0.0403,2.6918,4.3721,clean,1,2
261,10805.0,8.6071,33.8364,60.4069,108.6032,0.0323,2.6935,4.3761,clean,1,2
262,10805.5,8.6296,35.2829,61.2062,110.9324,0.0297,2.69,4.418,clean,1,2
263,10806.0,8.6071,36.9954,61.0071,110.4037,0.0297,2.6862,4.452,clean,1,2
264,10806.5,8.652,39.1434,60.9725,110.9532,0.0397,2.6944,4.4687,clean,1,2
265,10807.0,8.652,40.671,60.9039,110.4681,0.0401,2.7036,4.5024,clean,1,2
266,10807.5,8.6296,43.9796,60.4997,107.5373,0.0511,2.7004,4.5724,clean,1,2
267,10808.0,8.652,49.6616,60.4591,109.0263,0.0569,2.6934,4.5702,clean,1,2
268,10808.5,8.652,49.0635,60.4704,108.7818,0.0628,2.6882,4.5172,clean,1,2
269,10809.0,8.652,55.5964,60.5192,107.2212,0.0574,2.685,4.4636,shale,2,2
