,DEPT,HCAL,GR,DTCO,DTSM,NPHI,RHOZ,PEFZ,facies,facies_number,Kmeans
1078,11213.5,8.6745,67.092,64.543,111.6532,0.078,2.6916,4.1727,shale,2,2
1079,11214.0,8.6745,82.3437,67.1816,114.2369,0.1189,2.6783,3.8049,shale,2,0
1080,11214.5,8.697,91.3153,69.3815,116.7496,0.14,2.6712,3.5751,shale,2,0
1081,11215.0,8.652,102.3453,70.5113,116.9139,0.1537,2.6607,3.5227,shale,2,0
1082,11215.5,8.6745,101.7472,68.9675,113.6465,0.1524,2.6663,3.4972,shale,2,0
1083,11216.0,8.6745,102.3453,65.9551,112.1879,0.1481,2.6589,3.5533,shale,2,0
1084,11216.5,8.6745,89.5197,66.8855,111.5456,0.1257,2.6549,3.5754,shale,2,0
1085,11217.0,8.652,90.1178,65.6746,111.7919,0.1238,2.6448,3.5966,shale,2,0
1086,11217.5,8.6296,95.6552,65.8193,114.5799,0.138,2.644,3.5751,shale,2,0
1087,11218.0,8.6296,106.9162,68.7672,116.6409,0.1574,2.654,3.5358,shale,2,0
1088,11218.5,8.6745,104.8228,68.6791,117.436,0.1595,2.6627,3.5215,shale,2,0
1089,11219.0,8.652,112.7748,70.3306,120.6457,0.1546,2.6765,3.4797,shale,2,0
1090,11219.5,8.697,121.7463,70.4822,118.4866,0.1459,2.6731,3.4817,shale,2,0
1091,11220.0,8.697,127.7274,70.5885,116.3276,0.1486,2.6748,3.4587,shale,2,0
1092,11220.5,8.7195,115.1582,70.6965,116.0229,0.1495,2.6705,3.4715,shale,2,0
1093,11221.0,8.697,109.1772,69.9504,115.0314,0.1566,2.6767,3.4662,shale,2,0
1094,11221.5,8.7195,103.7942,70.7041,115.9282,0.1602,2.6708,3.515,shale,2,0
1095,11222.0,8.697,110.7201,69.4336,114.1275,0.1559,2.6676,3.5416,shale,2,0
1096,11222.5,8.6745,99.3561,69.2158,114.5491,0.142,2.6547,3.6018,shale,2,0
1097,11223.0,8.6745,98.4985,68.4925,114.1938,0.1343,2.656,3.5953,shale,2,0
1098,11223.5,8.6745,87.9508,68.2042,114.4234,0.1468,2.6539,3.599,shale,2,0
1099,11224.0,8.652,91.8384,68.5658,114.4338,0.1699,2.6543,3.5888,shale,2,0
1100,11224.5,8.652,102.0189,67.9523,114.0828,0.1746,2.6498,3.6325,shale,2,0
1101,11225.0,8.6183,101.7627,67.7943,113.6027,0.1659,2.6569,3.6535,shale,2,0
1102,11225.5,8.652,100.2674,66.9428,113.2191,0.1377,2.6737,3.6184,shale,2,0
1103,11226.0,8.652,89.3859,66.83,112.2206,0.1301,2.6815,3.5778,shale,2,0
1104,11226.5,8.697,90.5496,68.3958,112.3108,0.115,2.6791,3.575,shale,2,0
1105,11227.0,8.697,97.1743,69.1167,111.9272,0.1349,2.681,3.5916,shale,2,0
1106,11227.5,8.652,97.2376,68.539,113.3377,0.1374,2.6808,3.6224,shale,2,0
1107,11228.0,8.6745,95.049,67.3142,114.6457,0.1484,2.6846,3.5956,shale,2,0
1108,11228.5,8.697,87.2639,66.8684,116.6521,0.1487,2.6824,3.548,shale,2,0
1109,11229.0,8.697,88.4487,68.524,118.5343,0.1523,2.6676,3.5145,shale,2,0
1110,11229.5,8.652,93.6083,72.0051,119.3219,0.1731,2.6484,3.5102,shale,2,0
1111,11230.0,8.6745,97.7592,73.1473,119.0737,0.1812,2.6227,3.5518,shale,2,0
1112,11230.5,8.6633,101.1284,72.8885,117.3178,0.1904,2.6291,3.5278,shale,2,0
1113,11231.0,8.652,98.7555,69.7034,114.1101,0.186,2.6375,3.52,shale,2,0
1114,11231.5,8.6745,89.7839,66.6677,111.0719,0.1808,2.6481,3.4926,shale,2,0
1115,11232.0,8.652,80.5494,63.7273,106.6368,0.1783,2.6452,3.4732,shale,2,0
1116,11232.5,8.6296,71.2788,62.4808,105.5021,0.1766,2.6463,3.419,shale,2,2
1117,11233.0,8.6296,68.6452,62.684,106.8196,0.1721,2.6472,3.3906,shale,2,2
1118,11233.5,8.6296,68.84,63.5767,109.9787,0.1663,2.6617,3.358,shale,2,2
1119,11234.0,8.652,77.1176,65.2097,112.326,0.1704,2.6578,3.4194,shale,2,0
1120,11234.5,8.6745,86.3684,66.4798,114.5694,0.1759,2.6593,3.4637,shale,2,0
1121,11235.0,8.6745,93.8326,67.057,115.9791,0.1749,2.6546,3.5095,shale,2,0
1122,11235.5,8.697,97.5581,68.8524,117.3157,0.18,2.6568,3.5133,shale,2,0
1123,11236.0,8.7195,102.634,70.4653,115.3911,0.1938,2.6561,3.5111,shale,2,0
1124,11236.5,8.6745,102.3471,70.4584,114.1025,0.2097,2.6518,3.5251,shale,2,0
1125,11237.0,8.697,99.1658,68.9697,112.1691,0.1994,2.647,3.5486,shale,2,0
1126,11237.5,8.6858,93.4538,66.0637,111.9735,0.1776,2.6524,3.5276,shale,2,0
1127,11238.0,8.697,85.5687,64.5342,113.0147,0.1607,2.6569,3.501,shale,2,0
1128,11238.5,8.6745,85.1203,66.5329,113.4932,0.1543,2.6798,3.4096,shale,2,0
1129,11239.0,8.6745,81.1229,66.6802,114.7652,0.1695,2.6884,3.374,shale,2,0
1130,11239.5,8.6745,95.8862,68.3652,116.1856,0.1755,2.6898,3.366,shale,2,0
1131,11240.0,8.652,102.4909,69.5529,115.7757,0.1774,2.6737,3.422,shale,2,0
1132,11240.5,8.6296,111.8712,68.5807,115.4415,0.1806,2.6562,3.4982,shale,2,0
1133,11241.0,8.6071,103.9987,67.7993,117.0118,0.1861,2.6531,3.5336,shale,2,0
1134,11241.5,8.6296,95.634,67.1712,116.7577,0.193,2.6609,3.5172,shale,2,0
1135,11242.0,8.652,94.9381,68.6803,117.8547,0.1902,2.6636,3.5005,shale,2,0
1136,11242.5,8.6745,96.2315,68.9006,117.3879,0.1998,2.6516,3.5495,shale,2,0
1137,11243.0,8.652,98.6964,69.1676,116.086,0.1988,2.6429,3.5898,shale,2,0
1138,11243.5,8.6745,90.4207,68.7218,114.3199,0.1987,2.6439,3.5938,shale,2,0
1139,11244.0,8.6745,88.3929,66.4031,110.5596,0.1894,2.6517,3.552,shale,2,0
1140,11244.5,8.6745,81.1088,65.1837,110.1007,0.1622,2.6621,3.5013,shale,2,0
1141,11245.0,8.697,85.3173,62.8676,106.903,0.1426,2.676,3.4362,shale,2,0
1142,11245.5,8.697,81.6631,63.0286,107.1561,0.1239,2.6927,3.3488,shale,2,0
1143,11246.0,8.697,87.6646,65.2288,110.8655,0.1399,2.695,3.2988,shale,2,0
1144,11246.5,8.697,87.3438,65.3315,110.3484,0.1429,2.6845,3.3031,shale,2,0
1145,11247.0,8.6745,88.1451,66.3333,112.0819,0.154,2.6742,3.3298,shale,2,0
1146,11247.5,8.6745,83.3697,65.7426,113.1138,0.1527,2.6615,3.3762,shale,2,0
1147,11248.0,8.6745,82.1204,64.7374,111.9725,0.1632,2.652,3.4033,shale,2,0
1148,11248.5,8.6296,83.1511,66.779,113.3846,0.1688,2.6406,3.4343,shale,2,0
1149,11249.0,8.652,88.9209,67.5838,109.252,0.1941,2.636,3.4719,shale,2,0
1150,11249.5,8.652,88.9739,63.5665,103.7185,0.1844,2.6465,3.4997,shale,2,0
1151,11250.0,8.6745,82.8441,62.2728,103.9691,0.1467,2.6542,3.5497,shale,2,0
1152,11250.5,8.6745,80.9323,58.7319,99.4459,0.1072,2.668,3.5332,shale,2,0
1153,11251.0,8.6745,77.3436,59.2147,99.1239,0.0895,2.6655,3.5311,shale,2,0
1154,11251.5,8.6745,77.3436,60.5153,102.3485,0.1063,2.6682,3.5059,shale,2,0
1155,11252.0,8.6745,70.4654,58.8572,101.475,0.1058,2.6699,3.5358,shale,2,2
1156,11252.5,8.6745,68.9017,60.3769,108.9508,0.1065,2.6816,3.5571,shale,2,2
1157,11253.0,8.6745,80.4448,61.1535,113.7199,0.1158,2.6911,3.5607,shale,2,0
1158,11253.5,8.6745,88.2202,64.8575,114.9744,0.1334,2.6973,3.5053,shale,2,0
1159,11254.0,8.6745,103.8253,68.7139,118.4589,0.1586,2.6894,3.4568,shale,2,0
1160,11254.5,8.6633,110.0895,70.5567,117.98,0.1745,2.6721,3.4523,shale,2,0
1161,11255.0,8.6745,114.1791,69.8186,116.2428,0.192,2.6565,3.4792,shale,2,0
1162,11255.5,8.7195,110.3055,68.7474,116.2508,0.2067,2.6519,3.5047,shale,2,0
1163,11256.0,8.6296,103.7848,67.2711,115.3546,0.2242,2.6599,3.4795,shale,2,0
1164,11256.5,8.6296,107.7696,67.7287,115.2641,0.2396,2.6656,3.4539,shale,2,0
1165,11257.0,8.6296,108.3507,66.9272,113.7865,0.2294,2.6895,3.3691,shale,2,0
1166,11257.5,8.652,102.259,64.5995,112.2628,0.2004,2.7006,3.3309,shale,2,0
1167,11258.0,8.6745,92.9884,65.4779,113.399,0.1725,2.7008,3.3345,shale,2,0
1168,11258.5,8.6296,93.5014,64.7856,109.202,0.1711,2.6738,3.4254,shale,2,0
1169,11259.0,8.652,97.3891,64.5157,110.4766,0.173,2.667,3.4679,shale,2,0
1170,11259.5,8.6633,95.5276,63.397,108.4769,0.1621,2.6719,3.4715,shale,2,0
1171,11260.0,8.6745,89.9476,62.871,112.4681,0.1408,2.6887,3.4142,shale,2,0
1172,11260.5,8.6745,85.4823,64.6781,117.4201,0.1188,2.6941,3.3843,shale,2,0
1173,11261.0,8.697,84.3533,67.0885,118.9411,0.1092,2.6963,3.3766,shale,2,0
1174,11261.5,8.7083,85.5725,68.6951,121.4372,0.1317,2.6839,3.4661,shale,2,0
1175,11262.0,8.6745,90.6359,69.1004,120.8985,0.1703,2.6685,3.5808,shale,2,0
1176,11262.5,8.6745,97.3748,68.3295,116.4926,0.2003,2.6507,3.6772,shale,2,0
1177,11263.0,8.6745,105.7761,64.9401,111.8086,0.2356,2.64,3.7033,shale,2,0
1178,11263.5,8.6071,106.8317,62.7986,105.7702,0.233,2.6582,3.6,shale,2,0
1179,11264.0,8.6071,101.8871,61.1757,102.7401,0.2164,2.6845,3.4852,shale,2,0
1180,11264.5,8.652,90.9208,58.8271,101.1776,0.1639,2.7026,3.4049,shale,2,0
1181,11265.0,8.652,82.9869,57.7276,99.6218,0.1487,2.7088,3.3758,shale,2,0
1182,11265.5,8.6745,78.7305,57.3362,98.0678,0.1356,2.7086,3.3527,shale,2,0
1183,11266.0,8.6745,72.0019,57.1514,94.9447,0.1178,2.7115,3.3113,shale,2,0
1184,11266.5,8.652,65.6083,56.4244,93.3954,0.0854,2.7145,3.2682,shale,2,2
1185,11267.0,8.652,64.1827,56.4366,93.982,0.0832,2.7198,3.2347,shale,2,2
1186,11267.5,8.697,61.6768,57.1006,98.2722,0.0859,2.7335,3.1827,shale,2,2
1187,11268.0,8.652,59.996,58.9477,101.0362,0.0898,2.7349,3.1635,shale,2,2
1188,11268.5,8.6745,56.5294,61.4721,105.2216,0.0726,2.7217,3.1667,shale,2,2
1189,11269.0,8.652,55.7705,62.9261,112.8555,0.0618,2.7123,3.1492,shale,2,2
1190,11269.5,8.7195,59.9917,64.343,115.0239,0.0734,2.7041,3.1349,shale,2,2
1191,11270.0,8.697,73.3651,65.4145,116.9027,0.0972,2.696,3.18,shale,2,0
1192,11270.5,8.6745,82.8143,67.2464,119.1546,0.1136,2.6828,3.2891,shale,2,0
1193,11271.0,8.6745,90.5551,68.5036,122.572,0.1138,2.6744,3.4021,shale,2,0
1194,11271.5,8.652,97.4647,68.7951,122.4515,0.1242,2.6745,3.4683,shale,2,0
1195,11272.0,8.6745,110.1208,68.6158,122.6556,0.1416,2.6762,3.5194,shale,2,0
1196,11272.5,8.6745,117.2823,68.5798,122.9761,0.1701,2.6648,3.618,shale,2,0
1197,11273.0,8.6745,123.493,68.6701,123.58,0.1873,2.6616,3.6829,shale,2,0
1198,11273.5,8.652,122.9244,68.9857,123.4068,0.2116,2.6618,3.7209,shale,2,0
1199,11274.0,8.6296,125.0334,69.1648,122.5762,0.2137,2.6657,3.72,shale,2,0
1200,11274.5,8.6071,118.4543,69.3232,122.1692,0.1967,2.6666,3.6927,shale,2,0
1201,11275.0,8.697,118.9673,70.3045,122.1945,0.1916,2.6644,3.6508,shale,2,0
1202,11275.5,8.697,120.4625,70.4407,123.9144,0.2007,2.6546,3.6663,shale,2,0
1203,11276.0,8.6745,118.5224,70.777,123.7907,0.2119,2.6387,3.7424,shale,2,0
1204,11276.5,8.7645,116.7837,70.7066,123.2282,0.1906,2.6201,3.8306,shale,2,0
1205,11277.0,8.7195,112.3701,69.7703,123.3021,0.1948,2.6316,3.819,shale,2,0
1206,11277.5,8.7645,121.2434,69.094,124.5989,0.2036,2.6476,3.7914,shale,2,0
1207,11278.0,8.742,116.7876,68.6764,124.0819,0.2355,2.6602,3.748,shale,2,0
1208,11278.5,8.652,112.5698,68.5202,124.3851,0.2295,2.6467,3.7646,shale,2,0
1209,11279.0,8.7195,106.4776,68.544,123.0621,0.2082,2.6415,3.737,shale,2,0
1210,11279.5,8.652,107.0457,68.9196,121.448,0.1779,2.6414,3.7319,shale,2,0
1211,11280.0,8.6071,110.7903,70.338,122.4725,0.1703,2.6467,3.7073,shale,2,0
1212,11280.5,8.6296,107.856,70.4495,122.9054,0.1931,2.6531,3.6809,shale,2,0
1213,11281.0,8.6296,121.9473,70.6481,123.4895,0.2015,2.6519,3.6866,shale,2,0
1214,11281.5,8.6296,127.1332,70.8531,123.4281,0.1998,2.6532,3.7051,shale,2,0
1215,11282.0,8.652,132.1601,70.5917,122.6899,0.1841,2.652,3.734,shale,2,0
1216,11282.5,8.6296,122.2556,70.4526,122.2206,0.1866,2.6453,3.7757,shale,2,0
1217,11283.0,8.652,114.761,68.9829,121.3707,0.2052,2.6428,3.7927,shale,2,0
1218,11283.5,8.6745,116.3132,68.5391,119.6688,0.2071,2.6306,3.8686,shale,2,0
1219,11284.0,8.6745,113.6083,68.4797,118.5261,0.2111,2.6397,3.865,shale,2,0
1220,11284.5,8.6296,117.562,68.3497,117.1781,0.1934,2.6526,3.8253,shale,2,0
1221,11285.0,8.6745,119.5544,67.0934,115.8812,0.1937,2.6647,3.7605,shale,2,0
1222,11285.5,8.6745,118.3716,66.4577,114.9348,0.1918,2.6669,3.7439,shale,2,0
1223,11286.0,8.652,115.0779,65.541,113.868,0.1919,2.6586,3.7896,shale,2,0
1224,11286.5,8.6745,106.622,65.0769,112.0577,0.1917,2.6477,3.8358,shale,2,0
1225,11287.0,8.6745,106.5626,64.6345,112.0403,0.1933,2.651,3.7992,shale,2,0
1226,11287.5,8.652,102.6312,64.2836,111.8739,0.2041,2.6534,3.751,shale,2,0
1227,11288.0,8.652,105.207,63.837,111.8883,0.2016,2.6694,3.6532,shale,2,0
1228,11288.5,8.652,99.0507,63.7491,111.838,0.1768,2.6807,3.5572,shale,2,0
1229,11289.0,8.652,91.5485,64.2449,111.8507,0.1489,2.7033,3.4065,shale,2,0
1230,11289.5,8.652,80.4835,63.7399,111.8756,0.1297,2.7103,3.3243,shale,2,0
1231,11290.0,8.6071,74.1391,63.7559,111.899,0.1395,2.7125,3.3059,shale,2,0
1232,11290.5,8.6071,86.7083,63.7932,111.9386,0.1639,2.6948,3.3672,shale,2,0
1233,11291.0,8.652,98.0723,64.2758,111.9298,0.1959,2.6716,3.445,shale,2,0
1234,11291.5,8.6296,107.7514,64.3526,111.8424,0.2043,2.6474,3.5008,shale,2,0
1235,11292.0,8.652,105.3759,64.3462,111.813,0.1906,2.6371,3.517,shale,2,0
1236,11292.5,8.6745,102.501,64.3017,111.8282,0.1667,2.6444,3.4734,shale,2,0
1237,11293.0,8.697,98.8403,64.3234,111.8488,0.1558,2.6534,3.4425,shale,2,0
1238,11293.5,8.6858,90.4151,64.3676,111.849,0.1471,2.6614,3.4269,shale,2,0
1239,11294.0,8.6745,84.3184,64.2421,111.8382,0.1415,2.6572,3.4514,shale,2,0
1240,11294.5,8.697,91.5703,64.2725,111.8305,0.1552,2.647,3.5015,shale,2,0
1241,11295.0,8.6745,108.0699,63.7292,111.8092,0.203,2.6359,3.5622,shale,2,0
1242,11295.5,8.6408,117.5389,64.3144,111.8678,0.2431,2.6436,3.5778,shale,2,0
1243,11296.0,8.652,109.6515,63.8068,111.8611,0.2285,2.6577,3.568,shale,2,0
1244,11296.5,8.6408,98.0528,63.796,111.9375,0.1826,2.6804,3.5128,shale,2,0
1245,11297.0,8.652,77.5189,64.4252,112.0017,0.1472,2.6934,3.4626,shale,2,0
1246,11297.5,8.6408,73.3501,64.4135,111.9673,0.1444,2.6974,3.4399,shale,2,0
1247,11298.0,8.6296,67.0057,64.4074,111.9429,0.1495,2.6942,3.466,shale,2,2
1248,11298.5,8.5958,72.3803,64.3431,111.8836,0.1565,2.7012,3.4871,shale,2,0
1249,11299.0,8.6071,70.8966,64.2365,111.9278,0.1616,2.7052,3.5242,shale,2,2
1250,11299.5,8.652,75.9805,63.7544,111.8869,0.1607,2.6995,3.5602,shale,2,0
1251,11300.0,8.652,79.3401,63.7722,111.9385,0.1577,2.6833,3.5808,shale,2,0
1252,11300.5,8.6745,82.6002,63.7736,111.9608,0.1512,2.6719,3.5481,shale,2,0
1253,11301.0,8.6745,78.9598,63.7655,111.9119,0.1577,2.6713,3.4676,shale,2,0
1254,11301.5,8.697,86.417,63.9183,111.8982,0.1544,2.676,3.3926,shale,2,0
1255,11302.0,8.652,93.8384,64.2141,111.9512,0.1731,2.6845,3.3451,shale,2,0
1256,11302.5,8.6745,101.3664,63.8393,111.9381,0.1703,2.683,3.3758,shale,2,0
1257,11303.0,8.6296,104.1698,64.2705,111.9369,0.1901,2.6745,3.4463,shale,2,0
1258,11303.5,8.652,107.2153,64.3557,111.9164,0.183,2.6644,3.4844,shale,2,0
1259,11304.0,8.652,114.5922,63.8007,111.9336,0.1981,2.659,3.4696,shale,2,0
1260,11304.5,8.5846,122.5121,64.2765,111.958,0.189,2.6549,3.4486,shale,2,0
1261,11305.0,8.6071,128.7378,63.7541,111.9273,0.2123,2.6414,3.5201,shale,2,0
1262,11305.5,8.6071,126.4449,63.7591,111.9584,0.2033,2.63,3.6175,shale,2,0
1263,11306.0,8.6071,116.2771,63.5992,111.9296,0.2184,2.6242,3.6898,shale,2,0
1264,11306.5,8.6071,112.4294,63.7252,111.9536,0.2014,2.6301,3.7055,shale,2,0
1265,11307.0,8.6071,109.7379,63.8062,111.9997,0.2177,2.6364,3.7592,shale,2,0
1266,11307.5,8.6071,106.3425,63.7465,111.9461,0.2043,2.6511,3.8266,shale,2,0
1267,11308.0,8.652,94.3947,63.7618,111.974,0.1837,2.6605,3.8976,shale,2,0
1268,11308.5,8.6745,85.2709,64.1915,111.9839,0.166,2.6682,3.8797,shale,2,0
1269,11309.0,8.652,88.0683,63.7791,112.0203,0.1587,2.6653,3.8152,shale,2,0
1270,11309.5,8.6745,88.1865,63.7086,112.0075,0.1751,2.6659,3.7097,shale,2,0
1271,11310.0,8.6745,91.7777,63.7701,112.0278,0.1662,2.6664,3.6205,shale,2,0
1272,11310.5,8.697,90.8805,64.2867,112.0161,0.1727,2.6674,3.5526,shale,2,0
1273,11311.0,8.7195,92.8557,63.9531,112.079,0.1633,2.6569,3.5346,shale,2,0
1274,11311.5,8.697,91.5731,64.1969,112.1175,0.1702,2.6487,3.5347,shale,2,0
1275,11312.0,8.6745,88.2835,64.2131,112.0749,0.1714,2.6356,3.5877,shale,2,0
1276,11312.5,8.6745,86.8513,64.1868,112.0427,0.1797,2.6433,3.5919,shale,2,0
1277,11313.0,8.652,85.0557,64.2306,112.0861,0.1753,2.652,3.587,shale,2,0
1278,11313.5,8.6745,82.568,63.8012,112.0679,0.1696,2.662,3.5542,shale,2,0
1279,11314.0,8.6296,85.4219,63.8492,112.0126,0.178,2.6677,3.5206,shale,2,0
1280,11314.5,8.6296,84.7702,64.3129,111.9587,0.1874,2.6683,3.4981,shale,2,0
1281,11315.0,8.652,86.8591,63.9652,112.0085,0.2038,2.6719,3.4705,shale,2,0
1282,11315.5,8.652,82.447,63.8098,114.2572,0.199,2.6732,3.4619,shale,2,0
1283,11316.0,8.652,81.3251,64.1968,113.3457,0.1963,2.6718,3.4934,shale,2,0
1284,11316.5,8.6745,85.3404,63.7976,112.7193,0.1762,2.6723,3.5332,shale,2,0
1285,11317.0,8.6745,91.3214,63.7556,112.2355,0.171,2.6817,3.5438,shale,2,0
1286,11317.5,8.652,92.9335,63.8417,112.078,0.167,2.6889,3.5286,shale,2,0
1287,11318.0,8.6745,86.8785,63.8075,112.1866,0.1645,2.6842,3.5329,shale,2,0
1288,11318.5,8.697,88.9893,63.7126,112.0812,0.1685,2.6686,3.5708,shale,2,0
1289,11319.0,8.697,105.0572,63.7312,113.1384,0.1801,2.6595,3.6166,shale,2,0
1290,11319.5,8.6745,112.3859,63.921,113.1548,0.1978,2.6557,3.6738,shale,2,0
1291,11320.0,8.652,108.8397,64.2129,113.1014,0.1809,2.6556,3.7098,shale,2,0
1292,11320.5,8.6296,100.275,63.8859,112.9815,0.174,2.6539,3.7192,shale,2,0
1293,11321.0,8.6296,99.8401,63.9126,112.9374,0.1633,2.6462,3.7319,shale,2,0
1294,11321.5,8.6071,103.1041,63.8906,112.957,0.1725,2.6363,3.7492,shale,2,0
1295,11322.0,8.6296,107.3983,64.1947,112.667,0.1701,2.633,3.7629,shale,2,0
1296,11322.5,8.6071,107.416,64.262,112.9114,0.1736,2.6482,3.701,shale,2,0
1297,11323.0,8.6296,105.801,63.8044,113.0418,0.1726,2.6629,3.6522,shale,2,0
1298,11323.5,8.652,101.2498,63.8478,113.0695,0.1621,2.6757,3.6124,shale,2,0
1299,11324.0,8.6296,104.8402,63.8209,113.0381,0.1523,2.674,3.6508,shale,2,0
1300,11324.5,8.652,117.6712,64.279,113.0581,0.1468,2.6647,3.7658,shale,2,0
1301,11325.0,8.6408,127.8916,64.2599,113.1748,0.158,2.6557,3.9528,shale,2,0
1302,11325.5,8.6745,129.7616,64.3509,113.19,0.1583,2.6542,4.1491,shale,2,0
1303,11326.0,8.697,120.3403,63.7493,112.92,0.1583,2.6691,4.2334,shale,2,0
1304,11326.5,8.697,115.942,63.7735,113.1694,0.1509,2.6752,4.2588,shale,2,0
1305,11327.0,8.6745,115.5923,64.2642,113.2413,0.1592,2.6712,4.2638,shale,2,0
1306,11327.5,8.6745,116.3998,63.6417,113.1103,0.1651,2.663,4.2903,shale,2,0
1307,11328.0,8.6745,117.2974,64.2811,113.104,0.1675,2.6666,4.2879,shale,2,0
1308,11328.5,8.6296,117.4677,64.3467,113.001,0.1706,2.6744,4.2699,shale,2,0
1309,11329.0,8.652,120.339,64.422,113.085,0.1733,2.6761,4.2283,shale,2,0
1310,11329.5,8.6296,120.9673,64.4546,113.096,0.1822,2.6831,4.1145,shale,2,0
1311,11330.0,8.6183,118.5447,64.4646,113.1692,0.1835,2.6787,4.0593,shale,2,0
1312,11330.5,8.652,117.3929,64.416,112.8258,0.1868,2.6738,4.0843,shale,2,0
1313,11331.0,8.6296,118.0953,64.416,112.8258,0.1911,2.6566,4.2155,shale,2,0
1314,11331.5,8.6296,121.0713,64.416,112.8258,0.2017,2.6568,4.2441,shale,2,0
1315,11332.0,8.652,116.9293,64.416,112.8258,0.2064,2.6592,4.197,shale,2,0
1316,11332.5,8.6745,112.2774,64.416,112.8258,0.2037,2.6673,4.0963,shale,2,0
1317,11333.0,8.6745,112.5315,64.416,112.8258,0.1978,2.6736,4.0369,shale,2,0
1318,11333.5,8.697,117.3019,64.416,112.8258,0.1914,2.6867,3.9958,shale,2,0
1319,11334.0,8.6858,118.0058,64.416,112.8258,0.2002,2.6901,4.0196,shale,2,0
1320,11334.5,8.6745,114.9551,64.416,112.8258,0.1903,2.696,4.0301,shale,2,0
1321,11335.0,8.6745,117.2889,64.416,112.8258,0.1823,2.6848,4.1006,shale,2,0
1322,11335.5,8.6745,116.8402,64.416,112.8258,0.1683,2.6775,4.1517,shale,2,0
1323,11336.0,8.6745,122.1501,64.416,112.8258,0.1686,2.6619,4.2282,shale,2,0
1324,11336.5,8.6633,121.6858,64.416,112.8258,0.1667,2.6603,4.2381,shale,2,0
1325,11337.0,8.652,125.4552,64.416,112.8258,0.1622,2.6678,4.2351,shale,2,0
1326,11337.5,8.6633,122.1341,64.416,112.8258,0.147,2.6786,4.2813,shale,2,0
1327,11338.0,8.6745,120.1601,64.416,112.8258,0.1327,2.6811,4.4121,shale,2,0
1328,11338.5,8.6296,116.5841,64.416,112.8258,0.1197,2.6815,4.509,shale,2,0
1329,11339.0,8.6408,114.7753,64.416,112.8258,0.1179,2.6794,4.5166,shale,2,0
1330,11339.5,8.6296,113.6986,64.416,112.8258,0.1089,2.6783,4.4063,shale,2,0
1331,11340.0,8.6689,114.5351,64.416,112.8258,0.1023,2.6664,4.2669,shale,2,0
1332,11340.5,8.6745,115.8951,64.416,112.8258,0.1007,2.6587,4.1099,shale,2,0
1333,11341.0,8.682,116.8876,64.416,112.8258,0.1098,2.6598,4.0291,shale,2,0
1334,11341.5,8.6745,117.5623,64.416,112.8258,0.1135,2.6698,4.04,shale,2,0
1335,11342.0,8.6595,118.6583,64.416,112.8258,0.1115,2.6925,4.0156,shale,2,0
1336,11342.5,8.6577,119.5085,64.416,112.8258,0.1099,2.6995,3.9723,shale,2,0
1337,11343.0,8.6445,118.3764,64.416,112.8258,0.1137,2.6976,3.9102,shale,2,0
1338,11343.5,8.667,118.8809,64.416,112.8258,0.1165,2.6811,3.9203,shale,2,0
1339,11344.0,8.6221,116.8027,64.416,112.8258,0.1138,2.6732,3.9199,shale,2,0
1340,11344.5,8.6445,119.7294,64.416,112.8258,0.1081,2.6729,3.8816,shale,2,0
1341,11345.0,8.637,122.1662,64.416,112.8258,0.1065,2.6725,3.8381,shale,2,0
1342,11345.5,8.6633,125.2039,64.416,112.8258,0.1149,2.6575,3.8706,shale,2,0
